"ETS 300 092-1/C1","Corrigendum to Edition 1 (withdrawn)","Withdrawal","WD",,"1994-04","DE/SPS-0046-33C-C1","SPS","7 Pages","ZZ","ets_30009201e01p_c1p.pdf","","","","Integrated Services Digital Network (ISDN);","Calling Line Identification Presentation (CLIP) supplementary service;","Digital Subscriber Signalling System No. one (DSS1) protocol;","Part 1: Protocol specification","","","Corrigendum to change to Part 1 of Multipart standard "
"ETS 300 098-1/C1","Corrigendum to Edition 1 (withdrawn)","Withdrawal","WD",,"1994-04","DE/SPS-0046-33M-C1","SPS","7 Pages","ZZ","ets_30009801e01p_c1p.pdf","","","","Integrated Services Digital Network (ISDN);","Connected Line Identification Restriction (COLR) supplementary service;","Digital Subscriber Signalling System No. one (DSS1) protocol;","Part 1: Protocol specification","","","Corrigendum to chnage to Part 1 of Multipart standard "
"ETS 300 130-1/C1","Corrigendum to Edition 1 (withdrawn)","Withdrawal","WD",,"1994-04","DE/SPS-0046-33N-C1","SPS","7 Pages","ZZ","ets_30013001e01p_c1p.pdf","","","","Integrated Services Digital Network (ISDN);","Malicious Call Identification (MCID) supplementary service;","Digital Subscriber Signalling System No. one (DSS1) protocol;","Part 1: Protocol specification","","","Corrigendum to change to Part 1 of Multipart standard "
"ETS 300 182-1/C2","Corrigendum to Edition 1 (withdrawn)","Withdrawal","WD",,"1994-04","DE/SPS-0046-33K-C2","SPS","8 Pages","ZZ","ets_30018201e01p_c2p.pdf","","","","Integrated Services Digital Network (ISDN);","Advice of Charge (AOC) supplementary service;","Digital Subscriber Signalling System No. one (DSS1) protocol;","Part 1: Protocol specification","","","Corrigendum to: - change to Part 1 of Multipart standard; - correct outdated normative references to ETS 300 178, ETS 300 179, ETS 300 180 and ETS 300 196 (C1). "
"ETS 300 185-1/C2","Corrigendum to Edition 1 (withdrawn)","Withdrawal","WD",,"1994-04","DE/SPS-0046-33J1-C2","SPS","17 Pages","ZZ","ets_30018501e01p_c2p.pdf","","","","Integrated Services Digital Network (ISDN);","Conference call, add-on (CONF) supplementary service;","Digital Subscriber Signalling System No. one (DSS1) protocol;","Part 1: Protocol specification","","","Corrigendum to: - change to Part 1 of Multipart standard; - correct errors in SDL diagrams (C1); - correct outdated references to ETS 300 196 (C1). "
"TBR 014","Edition 1","Publication","PU",,"1994-04","DTBR/BTC-02038","BTC 2","21 Pages","D","tbr_014e01p.pdf","","","","Business TeleCommunications (BTC);","64 kbit/s digital unrestricted leased line with octet integrity (D64U);","Attachment requirements for terminal equipment interface","","","","Specification of the attachment requirements for a terminal equipment interface and test procedures for compliance. "
"ETS 300 197","Edition 1","Publication","PU",,"1994-04","DE/TM-04001","TM 4","27 Pages","E","ets_300197e01p.pdf","","","","Transmission and Multiplexing (TM);","Parameters for radio relay systems for the transmission of digital signals and analogue video signals operating at 38 GHz","","","","","Preparation of an ETS "
"ETS 300 198","Edition 1","Publication","PU",,"1994-04","DE/TM-04003","TM 4","30 Pages","E","ets_300198e01p.pdf","","","","Transmission and Multiplexing (TM);","Parameters for radio relay systems for the transmission of digital signals and analogue video signals operating at 23 GHz","","","","","."
"ETS 300 092-1/A1/C1","Corrigendum to Amendment 1 to Edition 1 (withdrawn)","Withdrawal","WD",,"1994-04","RE/SPS-05043-C1","SPS 5","7 Pages","ZZ","ets_30009201e01p_a1p_c1p.pdf","","","","Integrated Services Digital Network (ISDN);","Calling Line Identification Presentation (CLIP) supplementary service;","Digital Subscriber Signalling System No. one (DSS1) protocol;","Part 1: Protocol specification","","","Corrigendum to change to Part 1 of multipart standard "
"ETS 300 052-1/C1","Corrigendum to Edition 1 (withdrawn)","Withdrawal","WD",,"1994-04","DE/SPS-0046-33B-C1","SPS","7 Pages","ZZ","ets_30005201e01p_c1p.pdf","","","","Integrated Services Digital Network (ISDN);","Multiple Subscriber Number (MSN) supplementary service;","Digital Subscriber Signalling System No. one (DSS1) protocol;","Part 1: Protocol Specification","","","Corrigendum to change to Part 1 of Multipart standard "
"ETS 300 323-5","Edition 1","Publication","PU",,"1994-04","DE/RES-03020-5","RES 3","13 Pages","P800","ets_30032305e01p.pdf","ets_30032305e01p0.zip","","","Digital Enhanced Cordless Telecommunications (DECT);","Public Access Profile (PAP) test specification;","Part 5: FT Abstract Test Suite (ATS)","","","","Based upon the Public Access Profile (ETS 300 175-9) & ISO 9646, to develop a PT & FT abstract test suite. This shall include both the tests required for TBR 11 & those required for voluntary conformance testing, in total, all of the PAP features. The tests shall use the Remote Single Layer Embedded test method. "
"ETS 300 323-7","Edition 1","Publication","PU",,"1994-04","DE/RES-03020-7","RES 3","31 Pages","F","ets_30032307e01p.pdf","ets_30032307e01p0.zip","","","Digital Enhanced Cordless Telecommunications (DECT);","Public Access Profile (PAP) test specification;","Part 7: FT PIXIT proforma","","","","Based upon the Public Access Profile (ETS 300 175-9) & ISO 9646, to develop a PT & FT abstract test suite. This shall include both the tests required for TBR 11 & those required for voluntary conformance testing, in total, all of the PAP features. The tests shall use the Remote Single Layer Embedded test method. "
"ETR 130","Edition 1","Publication","PU",,"1994-04","DTR/MTS-02003-1","MTS 2","16 Pages","C","etr_130e01p.pdf","","","","Methods for Testing and Specification (MTS);","Interoperability and conformance testing A classification scheme","","","","","Provide a description of the termis used in the field of interoperab- ility between open systems, and fit them into an overall model; describe different classifications and qualifications for interoperab- ility. "
"ETS 300 187/C1","Corrigendum to Edition 1","Publication","PU",,"1994-04","DE/SPS-0022-09-C1","SPS","6 Pages","ZZ","ets_300187e01p_c1p.pdf","","","","Integrated Services Digital Network (ISDN);","Three-Party (3PTY) supplementary service;","Functional capabilities and information flows","","","","Corrigendum to; - correct text in Clause 1; - correct information flows in Figue 5; - correct NOTE in Figures 5, 6, 7 - correct text in Subclause 7.2.2, - correct SDL diagram in Figure 9.1, - correct FEs in Subclause 9.3. "
"ETS 300 323-1","Edition 1","Publication","PU",,"1994-04","DE/RES-03020-1","RES 3","106 Pages","N","ets_30032301e01p.pdf","","","","Digital Enhanced Cordless Telecommunications (DECT);","Public Access Profile (PAP) test specification;","Part 1: Overview","","","","Based upon the Public Access Profile (ETS 300 175-9) & ISO 9646, to develop a PT & FT abstract test suite. This shall include both the tests required for TBR 11 & those required for voluntary conformance testing, in total, all of the PAP features. The tests shall use the Remote Single Layer Embedded test method. "
"ETS 300 323-4","Edition 1","Publication","PU",,"1994-04","DE/RES-03020-4","RES 3","33 Pages","F","ets_30032304e01p.pdf","ets_30032304e01p0.zip","","","Digital Enhanced Cordless Telecommunications (DECT);","Public Access Profile (PAP) test specification;","Part 4: PT PIXIT proforma","","","","Based upon the Public Access Profile (ETS 300 175-9) & ISO 9646, to develop a PT & FT abstract test suite. This shall include both the tests required for TBR 11 & those required for voluntary conformance testing, in total, all of the PAP features. The tests shall use the Remote Single Layer Embedded test method. "
"ETS 300 323-6","Edition 1","Publication","PU",,"1994-04","DE/RES-03020-6","RES 3","142 Pages","O","ets_30032306e01p.pdf","","","","Digital Enhanced Cordless Telecommunications (DECT);","Public Access Profile (PAP) test specification;","Part 6: FT PICS proforma","","","","Based upon the Public Access Profile (ETS 300 175-9) & ISO 9646, to develop a PT & FT abstract test suite. This shall include both the tests required for TBR 11 & those required for voluntary conformance testing, in total, all of the PAP features. The tests shall use the Remote Single Layer Embedded test method. "
"TCRTR 018","Edition 1","Publication","PU",,"1994-04","DTR/BTC-01026","BTC 1","75 Pages","L","tcrtr_018e01p.pdf","","","","Private Telecommunication Network (PTN);","General principles and service aspects","","","","","Publication of ECMA TR/57 as a TCR-TR. No change in content. "
"ETS 300 271","Edition 1","Publication","PU",,"1994-03","DE/NA-053030","NA 5","12 Pages","B","ets_300271e01p.pdf","","","","Network Aspects (NA);","Metropolitan Area Network (MAN);","Physical Layer Convergence Procedure (PLCP) for 139,264 Mbit/s Protocol Implementation Conformance Statement (PICS)","","","",""
"ETS 300 278","Edition 1","Publication","PU",,"1994-03","DE/NA-053301","NA 5","39 Pages","G","ets_300278e01p.pdf","","","","Network Aspects (NA);","Support of existing services with guaranteed constant bit rate and specified transfer delay on Metropolitan Area Network (MAN)","","","","",""
"ETS 300 264","Edition 1","Publication","PU",,"1994-03","DE/NA-012231","NA 1","21 Pages","D","ets_300264e01p.pdf","","","","Integrated Services Digital Network (ISDN);","Videotelephony teleservice;","Service description","","","","..."
"ETS 300 269","Edition 1","Publication","PU",,"1994-03","DE/NA-053026","NA 5","12 Pages","B","ets_300269e01p.pdf","","","","Network Aspects (NA);","Metropolitan Area Network (MAN);","Physical Layer Convergence Procedure (PLCP) for 2,048 Mbit/s Protocol Implementation Conformance Statement (PICS)","","","",""
"ETS 300 276","Edition 1","Publication","PU",,"1994-03","DE/NA-053033","NA 5","20 Pages","C","ets_300276e01p.pdf","","","","Network Aspects (NA);","Metropolitan Area Network (MAN);","Physical Layer Convergence Procedure (PLCP) for 622,080 Mbit/s CCITT Recommendations G.707, G.708 and G.709 SDH based systems","","","",""
"ETS 300 273","Edition 1","Publication","PU",,"1994-03","DE/NA-053129","NA 5","63 Pages","K","ets_300273e01p.pdf","","","","Network Aspects (NA);","Metropolitan Area Network (MAN);","Medium Access Control (MAC) layer management","","","",""
"ETS 300 274","Edition 1","Publication","PU",,"1994-03","DE/NA-053130","NA 5","11 Pages","B","ets_300274e01p.pdf","","","","Network Aspects (NA);","Metropolitan Area Network (MAN);","Conformance specification for the Medium Access Control (MAC) layer management","","","",""
"ETS 300 275","Edition 1","Publication","PU",,"1994-03","DE/NA-053401","NA 5","25 Pages","D","ets_300275e01p.pdf","","","","Network Aspects (NA);","Metropolitan Area Network (MAN);","Interconnection of MANs","","","","Direct interconnection of MANs by means of dedicated links. "
"ETS 300 268","Edition 1","Publication","PU",,"1994-03","DE/NA-053024","NA 5","45 Pages","H","ets_300268e01p.pdf","","","","Network Aspects (NA);","Metropolitan Area Network (MAN);","Protocol Implementation Conformance Statement (PICS)","","","",""
"ETS 300 263","Edition 1","Publication","PU",,"1994-03","DE/NA-012232","NA 1","18 Pages","C","ets_300263e01p.pdf","","","","Integrated Services Digital Network (ISDN);","Telephony 7 kHz teleservice;","Service description","","","",".."
"ETS 300 325","Edition 1","Publication","PU",,"1994-03","DE/TE-02029","TE 2","266 Pages","S","ets_300325e01p.pdf","","","","Integrated Services Digital Network (ISDN);","Programming Communication Interface (PCI) for Euro-ISDN","","","","","To specify a PCI that may be used by application to access Euro ISDN, including binding to the most common operating systems "
"ETS 300 272","Edition 1","Publication","PU",,"1994-03","DE/NA-053032","NA 5","12 Pages","B","ets_300272e01p.pdf","","","","Network Aspects (NA);","Metropolitan Area Network (MAN);","Physical Layer Convergence Procedure (PLCP) for 155,520 Mbit/s CCITT Recommendations G.707, G.708 and G.709 SDH based systems Protocol Implementation Conformance Statement (PICS)","","","","."
"ETS 300 270","Edition 1","Publication","PU",,"1994-03","DE/NA-053028","NA 5","12 Pages","B","ets_300270e01p.pdf","","","","Network Aspects (NA);","Metropolitan Area Network (MAN);","Physical Layer Convergence Procedure (PLCP) for 34,368 Mbit/s Protocol Implementation Conformance Statement (PICS)","","","","."
"ETS 300 277","Edition 1","Publication","PU",,"1994-03","DE/NA-053034","NA 5","12 Pages","B","ets_300277e01p.pdf","","","","Network Aspects (NA);","Metropolitan Area Network (MAN);","Physical Layer Convergence Procedure (PLCP) for 622,080 Mbit/s CCITT Recommendations G.707, G.708 and G.709 SDH based systems Protocol Implementation Conformance Statement (PICS)","","","","."
"ETR 127","Edition 1","Publication","PU",,"1994-03","DTR/EE-04001","EE 4","13 Pages","B","etr_127e01p.pdf","","","","Equipment Engineering (EE);","Electrostatic environment and mitigation measures for Public Telecommunications Network (PTN)","","","","","To define the electrostatic environment of equipments used in the public telecommunications network "
"ETR 125","Edition 1","Publication","PU",,"1994-03","DTR/TE-06013","TE 6","18 Pages","C","etr_125e01p.pdf","","","","Introduction to OSI Directory functional standards","","","","","","Description and overview of various functional standards on X.500 based directories "
"ETR 124","Edition 1","Publication","PU",,"1994-03","DTR/TE-06001","TE 6","24 Pages","D","etr_124e01p.pdf","","","","Error handling for the Directory","","","","","","Various error reports and requested actions with an X.500 based directory. "
"ETR 126","Edition 1","Publication","PU",,"1994-03","DTR/TM-01019","TM 1","13 Pages","B","etr_126e01p.pdf","","","","Transmission and Multiplexing (TM);","Applications of optical fibre amplifiers in long distance and optical fibre networks","","","","","Study of system & component aspects of active fibre amplifiers (AFAs), with the objective to address toward a proper specification of their performance in the various applications. "
"ETR 122","Edition 1","Publication","PU",,"1994-03","DTR/NA-053203","NA 5","41 Pages","H","etr_122e01p.pdf","","","","Network Aspects (NA);","Connectionless Broadband Data Service (CBDS) CBDS over Asynchronous Transfer Mode (ATM)","","","","","Description of connectionless broadband data service over ATM networks "
"ETR 097","Edition 1","Publication","PU",,"1994-03","DTR/TE-06012","TE 6","22 Pages","D","etr_097e01p.pdf","","","","Terminal Equipment (TE);","Security architecture for the directory","","","","","Description of the various security issues within an X.500 based directory "
"ETR 094/C1","Corrigendum to Edition 1","Publication","PU",,"1994-03","DTR/MTS-002002-C1","MTS 2","4 Pages","ZZ","etr_094e01p_c1p.pdf","","","","Methods for Testing and Specification (MTS);","Guide for the implementation of ISO/IEC 9646 Conformance Assessment Process (CAP)","","","","","Corrigendum to correct Bon de Commande in Foreword. "
"ETR 028","Edition 2","Publication","PU",,"1994-03","RTR/RES-02-10","RES 2","128 Pages","O","etr_028e02p.pdf","","","","Radio Equipment and Systems (RES);","Uncertainties in the measurement of mobile radio equipment characteristics","","","","","To review the various methods of measurement used for the type testing of mobile radio equipment, with the particular aim to include data equipment. The work will relate to conducted measurements only. "
"I-ETS 300 235","Edition 1","Publication","PU",,"1994-03","DI/RES-00002","RES","37 Pages","G","iets_300235e01p.pdf","","","","Radio Equipment and Systems (RES);","Technical characteristics, test conditions and methods of measurement for radio aspects of cordless telephones CT1","","","","","Conversion of CEPT Recommendation T/R 24-03 into an I-ETS for the maintenance of the standard "
"ETS 300 154","Edition 1","Publication","PU",,"1994-02","T/TE 07-09","TE 2","4 Pages","A","ets_300154e01p.pdf","","","","Terminal Equipment (TE);","Terminal characteristics for the telematic file transfer within the teletex service [ITU-T Recommendation T.571, modified]","","","","","This ETS contains the technical descriptions to implement the functionalities necessary for the telematic file transfer "
"ETS 300 324-2","Edition 1","Publication","PU",,"1994-02","DE/SPS-03003.5","SPS 3","35 Pages","F","ets_30032402e01p.pdf","ets_30032402e01p0.zip","","","V interfaces at the digital Local Exchange (LE);","V5.1 interface for the support of Access Network (AN);","Part 2: Protocol Implementation Conformance Statement (PICS) proforma","","","","PICS pro forma for the V5.1 interface specification "
"ETS 300 075","Edition 2","Publication","PU",,"1994-02","RE/TE-01041","TE 1","128 Pages","O","ets_300075e02p.pdf","","","","Terminal Equipment (TE);","Processable data;","File transfer","","","","Extension to support compression techniques and new file header parame ters. "
"I-ETS 300 045-1","Edition 2","Publication","PU",,"1994-02","RI/SMG-011111R","SMG 1","136 Pages","O","iets_30004501e02p.pdf","","","","European digital cellular telecommunications system (Phase 1);","Subscriber Identity Module - Mobile Equipment (SIM-ME) interface specification;","Part 1: Generic (GSM 11.11)","","","","...."
"I-ETS 300 022-3","Edition 1","Publication","PU",,"1994-02","DI/SMG-030408BS","SMG 3","23 Pages","D","iets_30002203e01p.pdf","","","","European digital cellular telecommunications system (Phase 1);","Mobile radio interface;","Layer 3 specification;","Part 3: Signalling support of the second ciphering algorithm (GSM 04.08)","","","Extension of GSM 04.08 (& 04.08-DCS) to cover dual ciphering algorithms (A5/1 & A5/2) "
"I-ETS 300 023","Edition 2","Publication","PU",,"1994-02","RI/SMG-030411R","SMG 3","79 Pages","L","iets_300023e02p.pdf","","","","European digital cellular telecommunications system (Phase 1);","Point-to-Point (PP) Short Message Service (SMS) support on mobile radio interface (GSM 04.11)","","","","","Correction of errors in standard, which may lead to incompatible implementations & malfunctions. "
"ETS 300 015","Edition 1","Publication","PU",,"1994-02","T/TE 07-01","TE 2","35 Pages","F","ets_300015e01p.pdf","","","","Terminal Equipment (TE);","Basic and recommended additional requirements for terminal equipment supporting Teletex application","","","","","This ETS distinguishes between  basic  equipment and equipment with recommended additional requirements for advanced features of service "
"ETR 108","Edition 1","Publication","PU",,"1994-02","DTR/SMG-000590P","SMG","112 Pages","N","etr_108e01p.pdf","","","","European digital cellular telecommunications system (Phase 2);","GSM Electro Magnetic Compatibility (EMC) considerations (GSM 05.90)","","","","","...."
"I-ETS 300 035","Edition 2","Publication","PU",,"1994-02","RI/SMG-020510R","SMG 2","11 Pages","B","iets_300035e02p.pdf","","","","European digital cellular telecommunications system (Phase 1);","Radio subsystem synchronization (GSM 05.10)","","","","","....."
"I-ETS 300 033-1","Edition 2","Publication","PU",,"1994-02","RI/SMG-020505R","SMG 2","25 Pages","D","iets_30003301e02p.pdf","","","","European digital cellular telecommunications system (Phase 1);","Radio transmission and reception;","Part 1: Generic (GSM 05.05)","","","","....."
"I-ETS 300 045-2","Edition 1","Publication","PU",,"1994-02","GSM 11.11-DCS","SMG","17 Pages","C","iets_30004502e01p.pdf","","","","European digital cellular telecommunications system (Phase 1);","Subscriber Identity Module - Mobile Equipment (SIM-ME) interface specification;","Part 2: DCS extension (GSM 11.11-DCS)","","","","....."
"I-ETS 300 033-2","Edition 1","Publication","PU",,"1994-02","GSM 05.05-DCS","SMG 2","27 Pages","E","iets_30003302e01p.pdf","","","","European digital cellular telecommunications system (Phase 1);","Radio transmission and reception;","Part 2: DCS extension (GSM 05.05-DCS)","","","","...."
"ETS 300 265","Edition 1","Publication","PU",,"1994-02","T/S 22-14","SPS 1","23 Pages","D","ets_300265e01p.pdf","","","","Integrated Services Digital Network (ISDN);","Telephony 7 kHz teleservice;","Functional capabilities and information flows","","","","Stage 2 descriptions for priority 1 and 2 services covered in the MOU on ISDN "
"ETS 300 280","Edition 1","Publication","PU",,"1994-02","T/TE 05-10","TE 2","47 Pages","I","ets_300280e01p.pdf","","","","Terminal Equipment (TE);","Facsimile group 4 class 1 equipment on the Integrated Services Digital Network (ISDN) Terminal testing","","","","","Contains details of the terminal tests for equipment offering G4, Class 1 facsimile functionality "
"ETS 300 266","Edition 1","Publication","PU",,"1994-02","T/S 22-16","SPS 1","33 Pages","F","ets_300266e01p.pdf","","","","Integrated Services Digital Network (ISDN);","Videotelephony teleservice;","Functional capabilities and information flows","","","","Stage 2 descriptions for priority 1 and 2 services covered in the MoU on ISDN "
"ETS 300 324-1","Edition 1","Publication","PU",,"1994-02","DE/SPS-03003.1","SPS 3","274 Pages","S","ets_30032401e01p.pdf","","","","V interfaces at the digital Local Exchange (LE);","V5.1 interface for the support of Access Network (AN);","Part 1: V5.1 interface specification","","","","Elec, phys, procedural, protocol reqs for V i/f betw Access n/w & LE for support of: analogue telephone; ISDN br with line txn i/f or u-n i/f @ user side - with flexible info chan (B chan) alloc n during pro- visioning, without concentration in access n/w. Permanent leased ccts &c bypassing LE excluded. Ax n/w not included; nor implemenation. "
"ETS 300 267-1","Edition 1","Publication","PU",,"1994-02","DE/SPS-05010","SPS 5","48 Pages","I","ets_30026701e01p.pdf","","","","Integrated Services Digital Network (ISDN);","Telephony 7 kHz and videotelephony teleservices;","Digital Subscriber Signalling System No. one (DSS1) protocol;","Part 1: Protocol specification","","",";"
"I-ETS 300 041","Edition 2","Publication","PU",,"1994-02","RI/SMG-040701R","SMG 4","53 Pages","J","iets_300041e02p.pdf","","","","European digital cellular telecommunications system (Phase 1);","General on Terminal Adaptation Functions (TAF) for Mobile Stations (MS) (GSM 07.01)","","","","","...."
"I-ETS 300 043","Edition 2","Publication","PU",,"1994-02","RI/SMG-040703R","SMG 4","41 Pages","H","iets_300043e02p.pdf","","","","European digital cellular telecommunications system (Phase 1);","Terminal Adaptation Functions (TAF) for services using synchronous bearer capabilities (GSM 07.03)","","","","","Correction of errors in standard, which may lead to incompatible implementations & malfunctions. "
"I-ETS 300 042","Edition 2","Publication","PU",,"1994-02","RI/SMG-040702R","SMG 4","22 Pages","D","iets_300042e02p.pdf","","","","European digital cellular telecommunications system (Phase 1);","Terminal Adaptation Functions (TAF) for services using asynchronous bearer capabilities (GSM 07.02)","","","","","...."
"ETR 123","Edition 1","Publication","PU",,"1994-02","DTR/NA-052204","NA 5","16 Pages","C","etr_123e01p.pdf","","","","Broadband Integrated Services Digital Network (B-ISDN);","Parameters and mechanisms provided by the network relevant for charging in B-ISDN","","","","","Description of B-ISDN capabilities for charging mechanisms "
"ETR 121","Edition 1","Publication","PU",,"1994-02","DTR/NA-070303","NA 7","40 Pages","G","etr_121e01p.pdf","","","","Universal Personal Telecommunication (UPT);","Architecture and functionalities for interworking","","","","","Definition of the application of UPT to the IN-architecture and identification of the requirements for network interworking. "
"ETS 300 133-3/A1","Amendment 1 to Edition 1","Publication","PU",,"1994-01","RE/RES-04003-3","RES 4","21 Pages","D","ets_30013303e01p_a1p.pdf","","","","Paging Systems (PS);","Enhanced Radio MEssage System (ERMES);","Part 3: Network aspects","","","",""
"ETR 086-2","Edition 1","Publication","PU",,"1994-01","DTR/TETRA-00003-2","TETRA","29 Pages","E","etr_08602e01p.pdf","","","","Trans European Trunked Radio (TETRA) systems;","Technical requirements specification;","Part 2: Packet Data Optimised (PDO) systems","","","","A description of the principles, working assumptions, and relevant considerations for these, of the Trans-European Trunked Radio (TETRA)  must reflect the ETR1-000/ETR3-000 (az 11/93) "
"ETS 300 119-4","Edition 1","Publication","PU",,"1994-01","DE/EE-03001.3","EE 3","13 Pages","B","ets_30011904e01p.pdf","","","","Equipment Engineering (EE);","European telecommunication standard for equipment practice;","Part 4: Engineering requirements for subracks in miscellaneous racks and cabinets","","","","Specify equipment practice for covering the needs for transportation, installation, operation and maintenance taking into account the possibilities offered by Flexible Manufacturing Systems (FMS) "
"ETS 300 133-4/A1","Amendment 1 to Edition 1","Publication","PU",,"1994-01","RE/RES-04003-4","RES 4","5 Pages","A","ets_30013304e01p_a1p.pdf","","","","Paging Systems (PS);","Enhanced Radio MEssage System (ERMES);","Part 4: Air interface specification","","","",""
"ETS 300 196-1/C1","Corrigendum to Edition 1 (withdrawn)","Withdrawal","WD",,"1994-01","DE/SPS-0046-32B-C1","SPS","4 Pages","ZZ","ets_30019601e01p_c1p.pdf","","","","Integrated Services Digital Network (ISDN);","Generic functional protocol for the support of supplementary services;","Digital Subscriber Signalling System No. one (DSS1) protocol;","Part 1: Protocol specification","","","Corringendum to: - correct NOTE 2 in Subclause 8.2.2.4; - correct text in Subclause 8.3.1.1.1.; - correct capitalization of ASN.1 operator in Table D.8; - correct capitalization of ASN.1 operator in Annex G. "
"ETS 300 119-3","Edition 1","Publication","PU",,"1994-01","DE/EE-03001.4","EE 3","17 Pages","C","ets_30011903e01p.pdf","","","","Equipment Engineering (EE);","European telecommunication standard for equipment practice;","Part 3: Engineering requirements for miscellaneous racks and cabinets","","","","Specify equipment practice for covering the needs for transportation, installation, operation and maintenance taking into account the possibilities offered by Flexible Manufacturing systems (FMS) "
"ETS 300 127","Edition 1","Publication","PU",,"1994-01","DE/EE-04002","EE 4","25 Pages","D","ets_300127e01p.pdf","","","","Equipment Engineering (EE);","Radiated emission testing of physically large telecommunication systems","","","","","To specify technical requirements for the radiated emission testing of physically large systems. It applies to application specific systems which are equipments or systems requiring installation documentation specific for the site at which the system is to be installed. "
"ETS 300 119-2","Edition 1","Publication","PU",,"1994-01","DE/EE-03001.2","EE 3","15 Pages","B","ets_30011902e01p.pdf","","","","Equipment Engineering (EE);","European telecommunication standard for equipment practice;","Part 2: Engineering requirements for racks and cabinets","","","","To specify equipment practice for covering the needs for transportation, installation, operation and maintenance taking into account the possibilities offered by Flexible Manufacturing Systems (FMS) "
"ETS 300 133-2/A1","Amendment 1 to Edition 1","Publication","PU",,"1994-01","RE/RES-04003-2","RES 4","5 Pages","A","ets_30013302e01p_a1p.pdf","","","","Paging Systems (PS);","Enhanced Radio MEssage System (ERMES);","Part 2: Service aspects","","","",""
"ETS 300 133-5/A1","Amendment 1 to Edition 1","Publication","PU",,"1994-01","RE/RES-04003-5","RES 4","10 Pages","A","ets_30013305e01p_a1p.pdf","","","","Paging Systems (PS);","Enhanced Radio MEssage System (ERMES);","Part 5: Receiver conformance specification","","","",""
"ETS 300 172","Edition 2","Publication","PU",,"1994-01","RE/ECMA-00044","ECMATC32","162 Pages","P","ets_300172e02p.pdf","","","","Private Telecommunication Network (PTN);","Inter-exchange signalling protocol Circuit mode basic services","","","","","Stage 3 of basic call at Q ref pt. See ENV41005 for definition of stage 3. See ENV41004 for definition of Q reference point. Second edition to contain PICS proforma. (Not PICS) "
"ETS 300 289","Edition 1","Publication","PU",,"1994-01","DE/BTC-02025","BTC 2","23 Pages","D","ets_300289e01p.pdf","","","","Business TeleCommunications (BTC);","64 kbit/s digital unrestricted leased line with octet integrity (D64U);","Connection characteristics","","","","Specification of the performance requirement for the connection through the public network, including test procedures for compliance "
"ETS 300 288","Edition 1","Publication","PU",,"1994-01","DE/BTC-02024","BTC 2","25 Pages","D","ets_300288e01p.pdf","","","","Business TeleCommunications (BTC);","64 kbit/s digital unrestricted leased line with octet integrity (D64U);","Network interface presentation","","","","Specification of the public network side of the interface and test procedures for compliance "
"ETS 300 290","Edition 1","Publication","PU",,"1994-01","DE/BTC-02026","BTC 2","27 Pages","E","ets_300290e01p.pdf","","","","Business TeleCommunications (BTC);","64 kbit/s digital unrestricted leased line with octet integrity (D64U);","Terminal equipment interface","","","","Specification of the terminal equipment side of the interface and test procedures for compliance. "
"ETS 300 119-1","Edition 1","Publication","PU",,"1994-01","DE/EE-03001.1","EE 3","12 Pages","B","ets_30011901e01p.pdf","","","","Equipment Engineering (EE);","European telecommunication standard for equipment practice;","Part 1: Introduction and terminology","","","","Specify equipment practice for covering the needs for transportation, installation, operation and maintenance taking into account the possibilities offered by Flexible Manufacturing Systems (FMS) "
"ETS 300 133-7/A1","Amendment 1 to Edition 1","Publication","PU",,"1994-01","RE/RES-04003-7","RES 4","4 Pages","A","ets_30013307e01p_a1p.pdf","","","","Paging Systems (PS);","Enhanced Radio MEssage System (ERMES);","Part 7: Operations and maintenance aspects","","","",""
"ETR 086-1","Edition 1","Publication","PU",,"1994-01","DTR/TETRA-00003-1","TETRA","69 Pages","K","etr_08601e01p.pdf","","","","Trans European Trunked Radio (TETRA) systems;","Technical requirements specification;","Part 1: Voice plus Data (V+D) systems","","","","A description of the principles, working assumptions, and relevant considerations for these, of the Trans-European Trunked Radio (TETRA)  must reflect the ETR1-000/ETR3-000 (az 11/93) "
"ETR 076","Edition 2","Publication","PU",,"1994-01","RTR/IMCC-00003","IMCC","101 Pages","ZZ","etr_076e02p.pdf","","","","Integrated Services Digital Network (ISDN);","Standards guide","","","","",""
"ETR 115","Edition 2","Publication","PU",,"1994-01","RTR/TE-09002","TE 9","21 Pages","D","etr_115e02p.pdf","","","","Terminal Equipment (TE);","General concerns for the parties involved during the telecommunication integrated circuit card life-cycle","","","","","To give guidelines to card issuers and application suppliers to ensure interoperability of different services "
"ETR 086-3","Edition 1","Publication","PU",,"1994-01","DTR/TETRA-00003-3","TETRA","64 Pages","K","etr_08603e01p.pdf","","","","Trans European Trunked Radio (TETRA) systems;","Technical requirements specification;","Part 3: Security aspects","","","","A description of the principles, working assumptions, and relevant considerations for these, of the Trans-European Trunked Radio (TETRA)  must reflect the ETR1-000/ETR3-000 (az 11/93) "
"ETS 300 250","Edition 1","Publication","PU",,"1993-12","DE/JTC-D2MAC","BROADCAS","275 Pages","S","ets_300250e01p.pdf","","","","Television systems;","Specification of the D2-MAC/Packet system","","","","","The D2-MAC packet system is suitable for satellite broadcasting with frequency modulation and for cable distribution with vestigial side- band amplitude modulation, with full transparency. "
